YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,TotalBsmtSF,GrLivArea,GarageArea,WoodDeckSF
1973,1973,265.0,0.0,6.511745329644728,1218,264.0,0
1978,1978,0.0,6.450470422144176,6.967909201801884,1055,319.0,108
1966,1966,52.0,6.587550014824796,6.8966943316227125,988,360.0,0
2006,2007,378.0,7.049254841255837,7.490529402060711,1816,730.0,186
2006,2007,302.0,0.0,7.43543801981455,1694,856.0,0
2007,2007,0.0,7.325807502595773,7.653969180478774,2122,938.0,130
2007,2007,456.0,7.173958319756794,7.5678626054638825,2656,1040.0,268
2006,2007,190.0,0.0,7.011213987350367,2550,670.0,120
2005,2006,400.0,7.266128779556451,7.598399329323964,2046,878.0,188
2007,2007,456.0,7.502738210754851,7.845024417241484,2552,932.0,130
2005,2006,365.0,0.0,7.4413203897176174,2758,814.0,282
2007,2007,970.0,7.429520842786462,7.749753406274437,2290,1174.0,192
2007,2008,0.0,0.0,7.367077059881012,2152,728.0,0
2007,2007,120.0,6.658011045870748,6.823286122355687,2100,786.0,172
2006,2006,510.0,0.0,7.497207223203318,1802,843.0,158
2004,2004,502.0,0.0,7.442492722794441,2956,916.0,194
2003,2003,280.0,6.844815479208263,7.183870715062453,2385,818.0,192
2007,2007,246.0,6.507277712385012,6.79794041297493,1818,774.0,196
2005,2006,210.0,7.072421900537371,7.387090235656757,1614,878.0,100
2005,2005,210.0,4.787491742782046,7.451241684987676,1721,554.0,168
2006,2007,0.0,0.0,7.1693500166706,1828,876.0,0
2005,2006,182.0,6.7650389767805414,7.172424577124845,1302,631.0,110
2005,2006,182.0,6.93828448401696,7.172424577124845,1302,631.0,110
2005,2006,256.0,6.637258031284457,7.217443431696533,1362,460.0,192
2006,2006,108.0,3.2188758248682006,7.349230824613334,1554,627.0,156
2005,2005,394.0,6.744059186311348,7.363913501405819,1577,564.0,203
2006,2006,176.0,3.2188758248682006,7.1891677384203225,1324,550.0,0
2003,2003,235.0,6.90875477931522,7.2485040723706105,1405,478.0,136
2007,2007,0.0,0.0,6.645090969505644,1496,572.0,100
2005,2006,0.0,0.0,6.645090969505644,1536,400.0,100
2006,2007,44.0,0.0,6.411818267709897,1458,454.0,100
2006,2006,0.0,0.0,6.6052979209482015,1495,440.0,100
2006,2007,0.0,0.0,6.54965074223381,1746,350.0,0
2005,2005,0.0,6.823286122355687,7.190676034332207,1326,388.0,120
2007,2007,22.0,0.0,6.6240652277998935,1504,440.0,100
2007,2007,16.0,0.0,6.591673732008658,1456,400.0,100
2007,2007,0.0,0.0,7.1284959456800365,1258,462.0,0
2003,2003,72.0,6.98933526597456,7.249215057114389,1589,630.0,143
2007,2007,16.0,0.0,7.144407180321139,1266,388.0,100
2004,2005,0.0,6.659293919683638,6.728628613084702,1119,437.0,100
2004,2004,0.0,5.262690188904886,5.953243334287785,1374,400.0,100
2006,2006,0.0,0.0,7.32052696227274,1525,534.0,100
2003,2003,0.0,0.0,5.953243334287785,1394,400.0,100
2003,2003,16.0,0.0,6.742880635791903,1948,434.0,0
2002,2002,0.0,6.354370040797351,6.75110146893676,1995,435.0,264
2000,2000,0.0,6.255750041753367,6.82001636467413,1690,442.0,0
1999,2000,0.0,0.0,6.848005274576363,1644,460.0,460
1997,1998,515.0,7.074963197966044,7.484368643286131,2551,925.0,76
1998,1998,422.0,6.511745329644728,7.25063551189868,3078,806.0,108
1998,1999,0.0,6.955592608396297,7.237059026124737,2582,758.0,286
1998,1998,275.0,0.0,6.9726062513017535,2385,600.0,120
1992,1993,309.0,5.817111159963204,7.00850518208228,2202,517.0,0
1996,1997,526.0,7.111512116496157,7.189922170745808,2538,933.0,198
2007,2007,0.0,0.0,7.222566018822171,1369,605.0,0
2007,2007,164.0,7.107425474110705,7.341483852363161,1542,852.0,168
2006,2006,248.0,3.367295829986474,7.329749689041512,1534,484.0,168
2007,2007,754.0,7.360739903058278,7.584264818389059,1966,1092.0,76
2007,2007,0.0,0.0,7.332369205929062,1528,480.0,0
2005,2005,148.0,6.646390514847729,7.338888133838879,1538,484.0,146
2005,2006,143.0,6.658011045870748,7.3098814858247865,1506,672.0,192
2006,2006,0.0,0.0,6.890609120147166,1977,574.0,240
2006,2006,0.0,0.0,7.172424577124845,1830,859.0,0
2007,2007,0.0,3.2188758248682006,7.199678345691172,1338,598.0,0
2006,2007,0.0,0.0,7.197435354096591,1335,575.0,0
2007,2007,0.0,5.860786223465865,6.799055862058796,1792,590.0,184
2007,2007,0.0,0.0,6.587550014824796,1588,561.0,0
2007,2007,0.0,6.61472560020376,6.862757913051401,1880,880.0,168
2007,2007,0.0,0.0,7.362010551259734,1584,594.0,0
2006,2006,298.0,0.0,7.430114138561801,1685,658.0,112
2004,2004,353.0,0.0,7.055312843339752,2443,744.0,193
2006,2007,0.0,0.0,7.00397413672268,1100,0.0,0
2006,2006,0.0,0.0,7.042286171939743,1143,0.0,0
2003,2004,126.0,6.593044534142437,6.9985096422506015,1094,576.0,0
2006,2006,170.0,0.0,7.2875606403097235,1486,566.0,0
1993,1997,0.0,6.175867270105761,6.762729506931879,1820,492.0,144
1980,1980,0.0,0.0,6.447305862541213,1266,283.0,340
1977,1977,0.0,4.9344739331306915,6.796823718274855,894,308.0,192
1968,1968,0.0,6.70073110954781,6.947937068614969,1040,686.0,188
1990,1990,272.0,6.590301048196686,7.1098794630722715,2503,564.0,0
1974,1974,44.0,6.669498089857879,6.945051063725834,1037,431.0,136
1973,2006,0.0,6.876264611890766,6.951772164398911,1055,542.0,455
2004,2004,0.0,6.747586526829315,7.229113877793302,1378,540.0,160
2006,2007,30.0,4.110873864173311,7.040536390215956,1151,484.0,0
2006,2007,36.0,4.110873864173311,7.321188556739478,1565,476.0,0
2006,2007,0.0,6.843749949006225,7.210079628170788,1352,466.0,0
2006,2007,0.0,0.0,7.346655163176539,1550,528.0,0
1999,1999,342.0,6.338594078203183,6.61338421837956,1501,440.0,0
2000,2000,216.0,6.035481432524756,6.6293632534374485,1573,440.0,0
1999,2000,0.0,0.0,7.200424892944957,1358,625.0,176
2003,2004,0.0,6.872128101338986,6.961296045910167,2048,552.0,0
1998,1998,0.0,6.804614520062624,7.107425474110705,2362,1105.0,147
1994,1995,0.0,6.126869184114185,7.3098814858247865,1494,478.0,0
1980,1980,600.0,7.457609289715606,7.602401335665818,2362,546.0,180
1981,1981,0.0,7.398174092970465,7.808729306744399,2497,676.0,266
1968,1968,41.0,0.0,6.816735880594968,1152,412.0,0
1970,1970,525.0,6.82001636467413,6.9167150203536085,2411,570.0,0
1969,1969,0.0,6.881411303642535,6.881411303642535,1082,480.0,160
1968,1968,196.0,6.814542897259958,7.16703787691222,1295,528.0,0
1972,1987,0.0,5.849324779946859,7.025538314638521,1610,515.0,202
1993,1993,112.0,0.0,7.374629015218945,1594,472.0,190
1993,1993,194.0,6.709304340258298,7.046647277848756,2075,473.0,235
1966,1966,0.0,6.675823221634848,6.9975959829819265,1093,484.0,224
1963,1963,203.0,6.42648845745769,6.959398512133975,1052,311.0,0
1967,1993,0.0,6.163314804034641,6.856461984594587,1107,308.0,88
1964,1964,0.0,0.0,0.0,1224,530.0,0
1956,1956,0.0,6.0844994130751715,6.796823718274855,1074,396.0,0
1961,1961,0.0,5.7430031878094825,6.762729506931879,1187,440.0,128
1961,1961,56.0,6.55250788703459,6.872128101338986,964,784.0,170
1960,1960,0.0,0.0,6.796823718274855,894,312.0,0
1966,1966,202.0,6.484635235635252,7.069023426578259,1200,440.0,0
1965,1965,98.0,6.20455776256869,6.949856455000773,1042,440.0,192
1964,1997,306.0,6.028278520230698,6.740519359606223,2154,539.0,0
1964,1964,212.0,4.007333185232471,7.030857476116121,1374,286.0,0
1959,1991,136.0,7.234898420314831,7.373374309910049,1652,510.0,0
1940,1996,0.0,4.875197323201151,6.71295620067707,908,512.0,284
1946,1950,0.0,5.703782474656201,6.502790045915623,666,0.0,0
1945,1950,0.0,4.976733742420574,5.916202062607435,670,0.0,0
1958,2000,0.0,5.017279836814924,6.695798917058491,808,308.0,143
1955,1955,176.0,5.910796644040527,6.983789965258135,1150,288.0,0
1968,1968,0.0,0.0,7.353081920515432,1560,792.0,0
1966,1966,87.0,6.401917196727186,6.677083461247136,1280,432.0,140
1961,1961,291.0,6.398594934535208,7.105786129481271,1254,525.0,0
1957,1999,0.0,6.773080375655535,6.842683282238422,936,315.0,0
1956,1956,54.0,6.812345094177479,6.9167150203536085,1008,308.0,0
1963,1963,0.0,5.666426688112432,6.960347729101308,1053,692.0,240
1960,1960,69.0,0.0,7.0431599159883405,1144,336.0,0
1957,1969,289.0,6.505784060128229,7.194436851100335,1721,464.0,0
1957,1957,0.0,6.240275845170769,6.827629234502852,922,308.0,0
1955,1975,0.0,6.660575149839686,7.094234845924755,1411,310.0,278
1955,1955,0.0,5.666426688112432,7.104144092987527,1216,336.0,0
1953,2006,0.0,6.013715156042802,6.762729506931879,1154,336.0,63
1958,1958,260.0,0.0,7.353081920515432,1560,484.0,0
1952,1952,0.0,6.091309882077698,6.855408798609928,948,410.0,0
1953,1953,0.0,4.454347296253507,6.947937068614969,1040,293.0,0
1956,2003,0.0,4.74493212836325,6.8308742346461795,925,252.0,152
1955,1955,0.0,5.017279836814924,7.0825485693553,1540,352.0,0
1955,1955,0.0,6.677083461247136,6.828712071641684,925,390.0,81
1953,1953,0.0,6.39024066706535,7.00850518208228,1647,280.0,225
1952,1952,0.0,5.680172609017068,6.829793737512425,924,420.0,0
1890,2006,0.0,0.0,6.8308742346461795,1544,0.0,231
1953,2004,0.0,5.293304824724492,7.104144092987527,1728,371.0,200
1935,2007,0.0,0.0,6.502790045915623,3086,1200.0,0
1925,1993,0.0,6.93828448401696,7.049254841255837,1281,580.0,0
1895,1999,0.0,0.0,6.602587892189336,1534,0.0,0
1963,1999,364.0,5.493061443340548,6.587550014824796,1651,276.0,460
1961,1961,53.0,5.262690188904886,6.825460036255307,888,240.0,0
1968,1968,86.0,6.859614903654202,6.859614903654202,952,288.0,0
1950,1950,0.0,6.07073772800249,6.762729506931879,1238,357.0,0
1959,2003,0.0,6.354370040797351,6.947937068614969,1040,286.0,0
1958,1958,0.0,6.439350371100098,7.065613363597717,1170,338.0,0
1960,1960,0.0,6.606650186198215,7.1252830915107115,1242,324.0,0
1960,1960,0.0,7.002155954403621,7.228388451573604,1377,351.0,0
1961,1961,0.0,0.0,0.0,925,300.0,0
1962,1962,0.0,4.709530201312334,6.762729506931879,864,294.0,58
1962,1962,0.0,6.5998704992128365,6.799055862058796,936,288.0,24
1926,1980,0.0,0.0,6.7464121285733745,960,576.0,0
1927,1950,0.0,5.6240175061873385,6.740519359606223,1296,576.0,0
1922,1950,0.0,6.663132695990803,6.930494765951626,1022,184.0,0
1920,1990,0.0,0.0,6.875232087276577,967,180.0,0
1940,1950,279.0,0.0,6.695798917058491,1072,379.0,0
1900,2006,0.0,4.875197323201151,6.523562306149512,1174,576.0,116
1900,1950,0.0,4.812184355372417,6.3473892096560105,1141,252.0,0
1900,1950,0.0,0.0,6.98100574072173,1798,342.0,0
1910,1999,0.0,0.0,6.587550014824796,1772,816.0,0
1927,1950,0.0,5.2832037287379885,6.591673732008658,1642,374.0,0
1910,1950,0.0,5.1298987149230735,6.424869023905388,1232,480.0,280
1910,1990,0.0,5.560681631015528,6.831953565565855,1650,468.0,128
1930,2005,0.0,5.75890177387728,6.5337888379333435,1358,336.0,0
1879,1987,0.0,0.0,6.709304340258298,2454,576.0,0
1956,1956,1.0,0.0,0.0,968,331.0,0
1949,2002,0.0,0.0,0.0,1382,384.0,0
1925,1994,0.0,5.762051382780177,6.6293632534374485,1060,308.0,0
1950,1950,0.0,6.814542897259958,6.814542897259958,1435,308.0,0
1939,1998,0.0,5.726847747587197,6.591673732008658,1274,224.0,0
1939,1950,0.0,5.6240175061873385,6.398594934535208,1232,217.0,0
1939,1950,0.0,0.0,6.785587645007929,884,240.0,0
1938,1950,0.0,3.970291913552122,6.759255270663693,1409,528.0,225
1939,1952,0.0,3.8918202981106265,6.511745329644728,1322,280.0,0
1930,1992,0.0,0.0,6.874198495453294,1426,230.0,174
1926,1950,0.0,5.863631175598097,6.6293632534374485,1281,379.0,25
1918,1995,0.0,0.0,7.00397413672268,2264,408.0,0
1920,1950,0.0,0.0,6.645090969505644,1376,576.0,0
1926,1950,0.0,0.0,6.621405651764134,1316,576.0,0
1929,1990,0.0,5.820082930352362,6.511745329644728,1344,456.0,0
1901,1950,0.0,0.0,6.385194398997726,1173,240.0,0
1901,1950,0.0,0.0,6.877296071497429,1214,216.0,0
1963,1963,234.0,5.929589143389895,6.60934924316738,2294,658.0,0
1950,2005,0.0,5.872117789475416,6.884486652042782,1952,299.0,285
1915,1950,0.0,5.929589143389895,7.037905963447182,2180,720.0,0
1958,1958,0.0,6.525029657843462,6.695798917058491,1315,436.0,0
1910,1950,0.0,0.0,6.648984550024776,1484,264.0,14
1937,1980,0.0,5.666426688112432,6.913737350659685,2267,498.0,521
1942,1979,0.0,6.186208623900494,6.511745329644728,1282,240.0,0
1963,1963,0.0,6.8308742346461795,6.8308742346461795,999,308.0,40
1964,1980,30.0,6.666956792429207,7.259116128097101,1452,572.0,92
1964,1964,0.0,6.2422232654551655,6.913737350659685,1005,440.0,0
1964,2001,50.0,4.23410650459726,6.8885724595653635,1020,528.0,0
1966,1966,442.0,5.521460917862246,6.947937068614969,1040,264.0,0
1971,1990,0.0,6.618738983517219,6.645090969505644,868,576.0,138
1968,1968,89.0,5.1298987149230735,6.776506992372183,897,264.0,0
1967,1967,323.0,4.74493212836325,6.8501261661455,943,528.0,132
1966,1966,0.0,5.37989735354046,6.816735880594968,912,315.0,204
1956,1998,0.0,5.958424693029782,7.123672785204607,1375,323.0,0
1920,1996,356.0,5.5909869805108565,6.51025834052315,2654,638.0,128
1940,1998,0.0,5.556828061699537,6.523562306149512,1302,224.0,0
1954,1995,0.0,6.602587892189336,6.875232087276577,1299,494.0,81
1958,1998,340.0,5.25227342804663,7.055312843339752,1176,303.0,0
1945,1950,0.0,0.0,0.0,998,460.0,0
1984,1984,136.0,5.703782474656201,7.0825485693553,1522,552.0,0
1948,2005,0.0,5.707110264748875,6.016157159698354,1325,576.0,0
1953,1953,0.0,6.376726947898627,6.97914527506881,1630,649.0,0
1946,1950,0.0,0.0,6.184148890937483,1242,336.0,0
1954,1994,300.0,5.869296913133774,7.161622002939187,2422,527.0,0
1954,1954,0.0,6.198478716492308,6.8966943316227125,1626,332.0,366
1958,1958,0.0,6.118097198041348,6.762729506931879,864,399.0,0
1958,1994,0.0,0.0,0.0,943,308.0,0
1984,1984,149.0,5.648974238161206,6.946013991099227,1038,264.0,0
1951,1951,0.0,6.324358962381311,7.202661196523238,1342,256.0,0
1951,1994,0.0,6.985641817639208,6.985641817639208,1480,253.0,0
1920,1950,0.0,0.0,6.858565034791365,1362,280.0,0
1984,1984,0.0,0.0,7.00850518208228,1822,515.0,0
1994,2001,0.0,6.210600077024653,6.659293919683638,1958,499.0,202
2007,2007,306.0,0.0,7.404887575616125,1651,870.0,204
2006,2007,0.0,0.0,7.669028288589683,2140,894.0,136
2007,2007,306.0,0.0,7.404887575616125,1651,870.0,192
2005,2006,204.0,3.044522437723423,7.344072850573066,1546,796.0,144
2006,2006,132.0,3.6109179126442243,7.306531398939505,1500,674.0,144
2005,2006,0.0,0.0,7.147559271189454,1270,524.0,0
2005,2006,0.0,0.0,6.779921907472252,1795,578.0,164
1988,1988,360.0,6.411818267709897,6.835184586147301,1873,619.0,108
1976,1976,0.0,3.9512437185814275,6.874198495453294,1743,529.0,646
1994,1994,0.0,6.311734809152915,6.930494765951626,1022,747.0,0
1997,2006,0.0,6.29156913955832,6.455198563340122,1308,497.0,142
1994,1994,0.0,6.042632833682381,6.898714534329988,990,384.0,256
1996,1996,0.0,6.309918278226516,7.001245622069476,1097,242.0,306
1999,1999,0.0,5.8377304471659395,6.8966943316227125,1873,597.0,202
1998,1999,290.0,6.459904454377535,6.74993119378857,1753,534.0,0
2001,2001,0.0,0.0,6.740519359606223,1690,517.0,0
2000,2000,144.0,6.7357800142423265,6.893656354602635,1842,486.0,193
1974,1974,0.0,6.498282149476434,6.762729506931879,894,440.0,0
1976,1976,113.0,6.220590170099739,6.923628628138427,1025,370.0,127
1977,1977,51.0,6.628041376179533,6.903747257584598,1009,576.0,0
1977,1977,0.0,6.29156913955832,6.947937068614969,1040,748.0,0
1977,1977,0.0,4.110873864173311,6.776506992372183,907,308.0,0
1975,1975,0.0,5.802118375377063,6.762729506931879,879,440.0,0
1972,2000,0.0,6.51025834052315,6.762729506931879,864,576.0,155
1972,2006,0.0,5.955837369464831,5.955837369464831,875,728.0,352
2000,2000,0.0,7.253470382684528,7.422971251049421,1673,583.0,306
2003,2003,0.0,6.484635235635252,6.887552571664617,1932,610.0,0
2002,2002,214.0,0.0,6.7580945044277305,1729,542.0,386
1994,1995,519.0,6.013715156042802,7.350516171833998,1592,484.0,120
2001,2001,256.0,7.089243155027514,7.3343293503005365,2439,560.0,184
1996,2002,254.0,6.637258031284457,6.7580945044277305,1992,608.0,225
1999,2000,158.0,6.82001636467413,7.201916317531627,1341,482.0,240
2007,2007,0.0,0.0,6.6052979209482015,1476,552.0,0
2005,2005,0.0,6.565264970035361,7.064759027791802,1190,578.0,100
2006,2007,0.0,0.0,7.193685818395112,1330,437.0,0
2006,2006,0.0,0.0,6.6052979209482015,1491,484.0,100
2005,2005,0.0,0.0,6.645090969505644,1536,400.0,0
1967,1967,162.0,6.842683282238422,6.842683282238422,936,384.0,405
1963,1963,20.0,4.890349128221754,6.9930151229329605,1088,520.0,0
1925,1950,0.0,4.875197323201151,6.804614520062624,1351,576.0,0
1960,1960,198.0,0.0,7.07326971745971,1179,622.0,0
1976,1976,0.0,6.22455842927536,6.8679744089702925,1044,528.0,228
1979,1979,0.0,0.0,0.0,2233,579.0,0
2005,2006,0.0,6.416732282512326,6.5998704992128365,1408,489.0,0
2008,2009,1224.0,8.296795865770052,8.536211197252,5095,1154.0,546
2005,2005,76.0,6.148468295917647,6.306275286948016,1072,525.0,0
1959,2000,0.0,4.356708826689592,6.8679744089702925,960,392.0,144
1955,1955,128.0,0.0,0.0,1152,0.0,0
1946,1950,0.0,0.0,7.086737934510577,1195,0.0,118
1920,1995,0.0,4.976733742420574,6.493753839851686,865,216.0,0
1955,1955,0.0,6.300785794663244,6.645090969505644,768,355.0,0
1955,1955,0.0,6.52649485957079,6.762729506931879,864,528.0,196
1923,1950,0.0,5.918893854273146,7.167809184316444,2592,0.0,0
1926,1950,0.0,5.768320995793772,7.1631723908466425,1422,352.0,0
1921,2005,0.0,4.736198448394496,6.480044561926653,1298,240.0,216
1930,1995,0.0,5.5093883366279774,6.2766434893416445,1098,216.0,0
1921,1950,0.0,0.0,6.373319789577012,1436,228.0,184
1926,1991,0.0,0.0,6.532334292222349,1461,225.0,0
1927,1992,0.0,0.0,6.747586526829315,1718,264.0,291
1951,1951,0.0,0.0,0.0,1226,400.0,174
1930,2003,0.0,5.247024072160486,6.836259277277067,1755,231.0,0
1941,1950,0.0,6.280395838960195,6.591673732008658,1355,528.0,0
1960,1960,423.0,6.293419278846481,7.353081920515432,1560,580.0,0
1968,1968,0.0,6.70196036600254,7.305860032684009,1488,552.0,0
1980,1980,0.0,5.802118375377063,6.248042874508429,1045,462.0,180
1995,1996,0.0,0.0,7.427144133408616,1680,628.0,152
1988,1988,0.0,6.359573868672378,6.912742820493176,1020,509.0,135
1971,1971,652.0,6.075346031088684,7.436617265234227,1696,625.0,0
1986,1986,0.0,0.0,5.634789603169249,2726,691.0,216
1940,1950,0.0,5.929589143389895,6.580639137284949,1215,720.0,0
1925,2003,0.0,0.0,6.842683282238422,1601,0.0,0
1923,1999,0.0,6.3080984415095305,6.756932389247553,1828,0.0,174
1922,1950,0.0,0.0,6.705639094860003,816,100.0,0
1939,1950,0.0,0.0,0.0,845,256.0,48
1895,2006,0.0,0.0,6.86484777797086,1991,0.0,0
1957,1980,0.0,6.875232087276577,6.97914527506881,1073,720.0,0
1930,2007,0.0,6.6039438246004725,6.731018100482083,1001,216.0,154
2006,2007,473.0,7.3613754289773485,7.3613754289773485,1625,495.0,123
1979,1979,0.0,6.90975328164481,6.90975328164481,1299,486.0,84
2002,2002,166.0,6.373319789577012,7.273786317844895,1392,650.0,168
2002,2002,0.0,7.239214973779806,7.251344983372214,1409,576.0,0
1991,1992,0.0,7.122866658599083,7.282761179605593,1478,506.0,114
1975,1975,50.0,5.41610040220442,6.748759547491679,918,360.0,192
1974,1974,0.0,6.829793737512425,6.878326468291325,1026,528.0,193
1987,1987,352.0,6.856461984594587,7.31455283232408,1501,512.0,240
1958,1995,1224.0,0.0,6.373319789577012,2279,461.0,274
2006,2007,0.0,0.0,7.432483807917119,1689,433.0,100
2006,2007,0.0,6.369900982828227,7.344072850573066,1564,502.0,132
1985,1985,0.0,5.375278407684165,7.143617602704121,1240,528.0,232
2001,2001,86.0,5.5254529391317835,7.145196134997171,1312,471.0,256
2002,2002,886.0,7.1929342212158,7.56164174558878,1922,692.0,201
1996,1996,203.0,0.0,7.307872780763706,1491,571.0,0
2003,2004,94.0,6.642486801367256,7.023758954738443,2486,452.0,143
2006,2007,242.0,0.0,7.509335266016592,1824,932.0,160
1953,1953,0.0,0.0,0.0,2034,1041.0,483
1996,1997,134.0,2.833213344056216,6.825460036255307,936,460.0,0
1972,1972,0.0,5.53338948872752,6.304448802421981,1092,253.0,0
1970,1970,0.0,6.222576268071369,6.274762021241939,992,297.0,112
1970,1970,189.0,5.953243334287785,6.304448802421981,1092,0.0,0
1976,1976,0.0,0.0,6.304448802421981,1092,286.0,0
1977,1977,144.0,6.828712071641684,6.828712071641684,1008,678.0,201
1977,1977,0.0,7.046647277848756,7.126890808898808,1356,528.0,1424
1977,1994,0.0,7.014814351275545,7.057036981697891,1676,672.0,690
1977,1977,0.0,6.2766434893416445,6.57507584059962,1432,531.0,0
1971,1971,0.0,6.680854678790215,6.680854678790215,796,0.0,129
1961,1961,198.0,6.699500340161678,7.242082359256962,1608,444.0,152
1976,2003,0.0,6.994849985833071,6.994849985833071,1178,502.0,0
1983,1983,0.0,6.391917113392602,6.705639094860003,816,264.0,330
1984,1984,0.0,6.248042874508429,6.762729506931879,887,288.0,140
1954,1954,28.0,6.150602768446279,7.072421900537371,1293,452.0,280
1956,1956,244.0,6.651571873589727,6.9167150203536085,1024,313.0,0
1957,1957,302.0,7.028201432058005,7.388946097618437,1797,963.0,0
1957,1957,902.0,7.01301578963963,7.441906728051625,1390,550.0,0
1969,1969,434.0,0.0,7.524021415206125,1851,506.0,0
1997,1998,0.0,6.55250788703459,6.70196036600254,1525,400.0,421
1995,1995,0.0,0.0,6.661854740545311,1671,423.0,0
1996,1996,0.0,0.0,6.71174039505618,1776,443.0,286
2005,2005,216.0,0.0,6.980075940561763,2064,527.0,0
2005,2006,248.0,4.110873864173311,7.438971592395862,2212,773.0,237
1994,1994,0.0,0.0,7.631916513071252,2687,618.0,168
1993,1994,112.0,6.559615237493242,7.057036981697891,1169,402.0,0
1987,1987,0.0,0.0,7.083387847625295,1204,461.0,120
2005,2006,600.0,7.105786129481271,7.243512974665482,2798,670.0,182
2006,2006,662.0,0.0,7.332369205929062,3390,758.0,204
2006,2006,184.0,5.327876168789581,6.9985096422506015,2473,675.0,246
2006,2006,734.0,7.095893221097532,7.523481312573497,2698,736.0,250
2005,2006,550.0,0.0,7.237778191923443,2795,660.0,272
2005,2005,230.0,7.083387847625295,7.44716835960004,1714,517.0,156
2005,2005,420.0,7.256297239690681,7.555381944240273,2000,722.0,351
1980,1980,130.0,6.7464121285733745,6.8966943316227125,1102,582.0,140
1978,1978,68.0,0.0,6.852242569051878,1857,482.0,400
1976,1976,252.0,6.913737350659685,6.954638864880987,1083,596.0,444
2005,2006,0.0,6.670766320845874,6.8679744089702925,2318,541.0,0
1975,2000,248.0,6.3080984415095305,6.516193076042964,1875,485.0,48
1974,1974,176.0,6.628041376179533,7.00669522683704,1103,462.0,295
1971,1971,0.0,3.044522437723423,6.762729506931879,874,576.0,63
2002,2002,0.0,6.858565034791365,7.305188215393037,1419,543.0,196
1973,1973,514.0,0.0,6.26530121273771,1092,440.0,0
1973,1973,200.0,5.998936561946683,6.641182169740591,1365,440.0,0
1972,1972,380.0,5.645446897643238,6.20455776256869,1030,264.0,0
1972,1972,504.0,5.6240175061873385,6.182084906716632,948,264.0,0
1972,1972,504.0,5.948034989180646,6.26530121273771,1092,264.0,352
1975,1975,0.0,6.590301048196686,6.975413927455952,1069,440.0,0
1967,1975,0.0,5.924255797414532,6.8501261661455,1387,300.0,0
1976,1976,0.0,4.795790545596741,6.962243464266207,1055,319.0,0
1976,1976,0.0,4.2626798770413155,6.752270376141742,1456,460.0,0
2006,2006,215.0,7.222566018822171,7.461065514354283,2589,831.0,0
2004,2004,232.0,0.0,7.389563953677635,1618,880.0,0
2006,2006,206.0,0.0,7.451241684987676,1740,874.0,0
2005,2005,568.0,7.317212408359839,7.533158807455563,1868,1085.0,354
2005,2006,525.0,0.0,6.994849985833071,2206,670.0,148
2005,2006,385.0,7.1631723908466425,7.382124365737512,2091,521.0,194
2005,2006,0.0,0.0,7.098375638590786,2253,575.0,243
2006,2006,0.0,0.0,6.961296045910167,2389,672.0,176
2005,2006,142.0,6.78105762593618,7.329749689041512,2358,784.0,120
2005,2006,430.0,7.117205503164344,7.491645473605133,1792,925.0,204
2004,2005,674.0,7.232733136177615,7.484930283289661,1780,816.0,144
2004,2004,112.0,6.902742737158593,7.259116128097101,1914,746.0,168
2005,2005,278.0,6.159095388491933,7.353081920515432,1565,556.0,196
2006,2006,518.0,6.931471805599453,7.430707082545968,1686,899.0,266
2006,2006,572.0,6.030685260261263,7.418780882750794,1666,575.0,228
2005,2006,0.0,0.0,6.591673732008658,1456,390.0,0
2006,2006,0.0,0.0,6.6052979209482015,1492,440.0,0
2006,2006,0.0,0.0,7.190676034332207,1326,427.0,100
2004,2005,236.0,0.0,6.959398512133975,2373,632.0,120
2006,2006,0.0,0.0,6.6052979209482015,1492,440.0,100
2006,2006,14.0,6.118097198041348,7.107425474110705,1364,437.0,100
2002,2002,40.0,6.946013991099227,7.221835825288449,1511,398.0,130
2004,2004,18.0,6.966024187106113,7.2196420401307355,1548,388.0,143
2005,2006,14.0,2.833213344056216,7.04141166379481,1142,440.0,90
2004,2005,0.0,0.0,6.744059186311348,1598,433.0,100
2000,2000,0.0,6.597145701886651,6.890609120147166,1889,431.0,0
2006,2006,0.0,0.0,6.943122422819428,2322,617.0,400
1998,1998,242.0,6.674561391814426,6.951772164398911,1976,885.0,210
2000,2000,322.0,6.226536669287466,7.057036981697891,2234,768.0,0
2000,2000,877.0,7.075808863978387,7.340186835320115,2855,774.0,247
1995,1995,397.0,6.269096283706261,7.202661196523238,2726,725.0,307
1993,1994,738.0,5.680172609017068,7.458186157340487,3500,959.0,870
1994,1995,501.0,5.942799375126701,7.1631723908466425,2494,803.0,200
1993,1993,420.0,5.5134287461649825,7.160069207596127,2799,704.0,432
2005,2006,192.0,0.0,7.00397413672268,1964,760.0,200
2006,2006,0.0,7.354362330421477,7.421177528595393,1670,928.0,0
2006,2006,60.0,0.0,7.316548177182976,1504,510.0,144
2006,2006,0.0,3.2188758248682006,7.153833801578843,1278,584.0,0
2006,2006,0.0,7.515889085215125,7.619233416226805,2640,792.0,0
2005,2005,0.0,0.0,6.755768921984255,1716,615.0,0
2005,2005,0.0,3.2188758248682006,7.04141166379481,1142,0.0,4
2005,2006,118.0,0.0,7.244941546337007,1400,612.0,144
2005,2006,0.0,0.0,7.0317412587631285,1131,0.0,0
2005,2005,172.0,0.0,6.79346613258001,1686,462.0,144
